,section,path,text
29,.127a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0175%3atext%3dTheag.%3Asection%3D127a," νῦν οὖν ταὐτὰ ταῦτα αὐτὸς πρὸς τὸν πατέρα ποιῶν θαυμάζεις, καὶ μέμφῃ εἰ ἀπορεῖ ὅτι σοι χρήσηται καὶ ὅποι πέμποι; ἐπεὶ Ἀθηναίων γε τῶν καλῶν κἀγαθῶν τὰ πολιτικὰ ὅτῳ ἂν βούλῃ συστήσομέν σε, ὅς σοι προῖκα συνέσται: καὶ ἅμα μὲν ἀργύριον οὐκ ἀναλώσεις, ἅμα δὲ πολὺ μᾶλλον εὐδοκιμήσεις παρὰ τοῖς πολλοῖς ἀνθρώποις ἢ ἄλλῳ τῳ συνών. τί οὖν, ὦ Σώκρατες; οὐ καὶ σὺ τῶν καλῶν κἀγαθῶν εἰ ἀνδρῶν; εἰ γὰρ σύ μοι ἐθέλοις συνεῖναι, ἐξαρκεῖ καὶ οὐδένα ἄλλον ζητῶ.
"
30,.127b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0175%3atext%3dTheag.%3Asection%3D127b," τί τοῦτο λέγεις, Θέαγες; ὦ Σώκρατες, οὐ μέντοι κακῶς λέγει, καὶ ἅμα μὲν ἐμοὶ χαριῇ: ὡς ἐγὼ οὐκ ἔσθ᾽ ὅτι τούτου μεῖζον ἂν ἕρμαιον ἡγησαίμην, ἢ εἰ οὗτός τε ἀρέσκοιτο τῇ σῇ συνουσίᾳ καὶ σὺ ἐθέλοις τούτῳ συνεῖναι. καὶ μέντοι καὶ αἰσχύνομαι λέγειν ὡς σφόδρα βούλομαι. ἀλλ᾽ ἐγὼ ἀμφοτέρων ὑμῶν δέομαι, σέ τ᾽ ἐθέλειν τούτῳ συνεῖναι καὶ σὲ μὴ ζητεῖν ἄλλῳ μηδενὶ συγγενέσθαι ἢ Σωκράτει: καί με πολλῶν καὶ φοβερῶν ἀπαλλάξετε
"
31,.127c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0175%3atext%3dTheag.%3Asection%3D127c,"φροντίδων. ὡς νῦν πάνυ φοβοῦμαι ὑπὲρ τούτου μή  τινι ἄλλῳ ἐντύχῃ οἵῳ τοῦτον διαφθεῖραι. μηκέτι νῦν, ὦ πάτερ, ὑπέρ γ᾽ ἐμοῦ φοβοῦ, εἴπερ οἷός τ᾽ εἶ πεῖσαι τοῦτον τὴν ἐμὴν συνουσίαν προσδέξασθαι. πάνυ καλῶς λέγεις. ὦ Σώκρατες, πρὸς σὲ δ᾽ ἂν ἤδη εἴη ὁ μετὰ τοῦτο λόγος: ἐγὼ γάρ σοι ἕτοιμός εἰμι, ὡς διὰ βραχέων εἰπεῖν, καὶ ἐμὲ καὶ τὰ ἐμὰ ὡς οἷόν τε οἰκειότατα παρέχειν, ὅτου ἂν δέῃ ἔμβραχυ, ἐὰν Θεάγη τουτονὶ
"
32,.127d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0175%3atext%3dTheag.%3Asection%3D127d,"ἀσπάζῃ τε καὶ εὐεργετῇς ὅτι ἂν οἷός τε ᾖς. ὦ Δημόδοκε, τὸ μὲν ἐσπουδακέναι σε οὐ θαυμάζω, εἴπερ οἴει ὑπ᾽ ἐμοῦ μάλιστ᾽ ἄν σοι τοῦτον ὠφεληθῆναι—οὐ γὰρ οἶδα ὑπὲρ ὅτου ἄν τις νοῦν ἔχων μᾶλλον σπουδάζοι ἢ ὑπὲρ ὑέος αὑτοῦ ὅπως ὡς βέλτιστος ἔσται—ὁπόθεν δὲ ἔδοξέ σοι τοῦτο, ὡς ἐγὼ ἂν μᾶλλον τὸν σὸν ὑὸν οἷός τ᾽ εἴην ὠφελῆσαι πρὸς τὸ πολίτην ἀγαθὸν γενέσθαι ἢ σὺ αὐτός, καὶ ὁπόθεν οὗτος ᾠήθη ἐμὲ μᾶλλον ἢ σὲ αὐτὸν ὠφελήσειν, τοῦτο
"
33,.127e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0175%3atext%3dTheag.%3Asection%3D127e,"πάνυ θαυμάζω. σὺ γὰρ πρῶτον μὲν πρεσβύτερος εἶ ἐμοῦ, ἔπειτα πολλὰς ἤδη ἀρχὰς καὶ τὰς μεγίστας Ἀθηναίοις ἦρξας, καὶ τιμᾷ ὑπὸ Ἀναγυρασίων τε τῶν δημοτῶν πολὺ μάλιστα καὶ ὑπὸ τῆς ἄλλης πόλεως οὐδενὸς ἧττον: ἐμοὶ δὲ τούτων οὐδὲν ἐνορᾷ οὐδέτερος ὑμῶν. ἔπειτα εἰ ἄρα τῆς μὲν τῶν πολιτικῶν ἀνδρῶν συνουσίας Θεάγης ὅδε καταφρονεῖ, ἄλλους δέ τινας ζητεῖ οἳ παιδεύειν ἐπαγγέλλονται οἷοί τε εἶναι νέους ἀνθρώπους, ἔστιν ἐνταῦθα καὶ Πρόδικος ὁ Κεῖος καὶ Γοργίας
"
34,.128a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0175%3atext%3dTheag.%3Asection%3D128a,"ὁ Λεοντῖνος καὶ πῶλος ὁ Ἀκραγαντῖνος καὶ ἄλλοι πολλοί, οἳ οὕτω σοφοί εἰσιν ὥστε εἰς τὰς πόλεις ἰόντες πείθουσι τῶν νέων τοὺς γενναιοτάτους τε καὶ πλουσιωτάτους—οἷς ἔξεστιν τῶν πολιτῶν ᾧ ἂν βούλωνται προῖκα συνεῖναι— τούτους πείθουσιν ἀπολείποντας τὰς ἐκείνων συνουσίας αὐτοῖς συνεῖναι, προσκατατιθέντας ἀργύριον πάνυ πολὺ μισθόν, καὶ χάριν πρὸς τούτοις εἰδέναι. τούτων τινὰς εἰκὸς ἦν προαιρεῖσθαι καὶ τὸν ὑόν σου καὶ αὐτὸν σέ, ἐμὲ δ᾽ οὐκ
"
35,.128b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0175%3atext%3dTheag.%3Asection%3D128b,"εἰκός: οὐδὲν γὰρ τούτων ἐπίσταμαι τῶν μακαρίων τε καὶ καλῶν μαθημάτων—ἐπεὶ ἐβουλόμην ἄν—ἀλλὰ καὶ λέγω δήπου ἀεὶ ὅτι ἐγὼ τυγχάνω ὡς ἔπος εἰπεῖν οὐδὲν ἐπιστάμενος πλήν γε σμικροῦ τινος μαθήματος, τῶν ἐρωτικῶν. τοῦτο μέντοι τὸ μάθημα παρ᾽ ὁντινοῦν ποιοῦμαι δεινὸς εἶναι καὶ τῶν προγεγονότων ἀνθρώπων καὶ τῶν νῦν. ὁρᾷς, ὦ πάτερ; ὁ Σωκράτης οὐ πάνυ μοι δοκεῖ τι ἔτι ἐθέλειν ἐμοὶ συνδιατρίβειν—ἐπεὶ τό γ᾽ ἐμὸν ἕτοιμον,
"
36,.128c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0175%3atext%3dTheag.%3Asection%3D128c,"ἐὰν οὗτος ἐθέλῃ—ἀλλὰ ταῦτα παίζων πρὸς ἡμᾶς λέγει. ἐπεὶ ἐγὼ οἶδα τῶν ἐμῶν ἡλικιωτῶν καὶ ὀλίγῳ πρεσβυτέρων οἳ πρὶν μὲν τούτῳ συνεῖναι οὐδενὸς ἄξιοι ἦσαν, ἐπειδὴ δὲ συνεγένοντο τούτῳ, ἐν πάνυ ὀλίγῳ χρόνῳ πάντων βελτίους φαίνονται ὧν πρότερον χείρους. οἶσθα οὖν οἷον τοῦτό ἐστιν, ὦ παῖ Δημοδόκου; ναὶ μὰ Δία ἔγωγε, ὅτι, ἐὰν σὺ βούλῃ, καὶ ἐγὼ οἷός τ᾽ ἔσομαι τοιοῦτος γενέσθαι οἷοίπερ καὶ ἐκεῖνοι.
"
37,.128d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0175%3atext%3dTheag.%3Asection%3D128d," οὔκ, ὠγαθέ, ἀλλά σε λέληθεν οἷον τοῦτ᾽ ἔστιν, ἐγὼ δέ σοι φράσω. ἔστι γάρ τι θείᾳ μοίρᾳ παρεπόμενον ἐμοὶ ἐκ παιδὸς ἀρξάμενον δαιμόνιον. ἔστι δὲ τοῦτο φωνή, ἣ ὅταν γένηται ἀεί μοι σημαίνει, ὃ ἂν μέλλω πράττειν, τούτου ἀποτροπήν, προτρέπει δὲ οὐδέποτε: καὶ ἐάν τίς μοι τῶν φίλων ἀνακοινῶται καὶ γένηται ἡ φωνή, ταὐτὸν τοῦτο, ἀποτρέπει καὶ οὐκ ἐᾷ πράττειν. καὶ τούτων ὑμῖν μάρτυρας παρέξομαι. Χαρμίδην γὰρ τουτονὶ γιγνώσκετε τὸν καλὸν
"
38,.128e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0175%3atext%3dTheag.%3Asection%3D128e,"γενόμενον, τὸν Γλαύκωνος: οὗτός ποτε ἐτύγχανε ἐμοὶ ἀνακοινούμενος μέλλων ἀσκήσειν στάδιον εἰς Νεμέαν, καὶ εὐθὺς αὐτοῦ ἀρχομένου λέγειν ὅτι μέλλοι ἀσκεῖν ἐγένετο ἡ φωνή, καὶ ἐγὼ διεκώλυόν τε αὐτὸν καὶ εἶπον ὅτι λέγοντός σου μεταξὺ γέγονέ μοι ἡ φωνὴ ἡ τοῦ δαιμονίου: ἀλλὰ μὴ ἄσκει. ἴσως, ἔφη, σημαίνει σοι ὅτι οὐ νικήσω: ἐγὼ δὲ κἂν μὴ μέλλω νικᾶν, γυμνασάμενός γε τοῦτον τὸν χρόνον ὠφεληθήσομαι. ταῦτα εἰπὼν ἤσκει: ἄξιον οὖν πυθέσθαι αὐτοῦ
"
39,.129a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0175%3atext%3dTheag.%3Asection%3D129a,"ἃ αὐτῷ συνέβη ἀπὸ ταύτης τῆς ἀσκήσεως. εἰ δὲ βούλεσθε, τὸν Τιμάρχου ἀδελφὸν Κλειτόμαχον ἔρεσθε τί εἶπεν αὐτῷ Τίμαρχος ἡνίκα ἀποθανούμενος ᾔει †εὐθὺ τοῦ δαιμονίου†, ἐκεῖνός τε καὶ Εὔαθλος ὁ σταδιοδρομῶν ὃς Τίμαρχον ὑπεδέξατο φεύγοντα: ἐρεῖ γὰρ ὑμῖν ὅτι εἶπεν αὐτῷ ταυτί. τί; ὦ Κλειτόμαχε, ἔφη, ἐγὼ μέντοι ἔρχομαι ἀποθανούμενος νυνί, διότι Σωκράτει οὐκ ἤθελον πείθεσθαι. τί δὴ οὖν ποτε τοῦτο εἶπεν ὁ Τίμαρχος; ἐγὼ φράσω. ὅτε
"
40,.129b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0175%3atext%3dTheag.%3Asection%3D129b,"ἀνίστατο ἐκ τοῦ συμποσίου ὁ Τίμαρχος καὶ Φιλήμων ὁ Φιλημονίδου ἀποκτενοῦντες Νικίαν τὸν Ἡροσκαμάνδρου, ἠπιστάσθην μὲν αὐτὼ μόνω τὴν ἐπιβουλήν, ὁ δὲ Τίμαρχος ἀνιστάμενος πρὸς ἐμὲ εἶπεν, τί λέγεις, ἔφη, ὦ Σώκρατες; ὑμεῖς μὲν πίνετε, ἐμὲ δὲ δεῖ ποι ἐξαναστῆναι: ἥξω δὲ ὀλίγον ὕστερον, ἐὰν τύχω. καί μοι ἐγένετο ἡ φωνή, καὶ εἶπον πρὸς αὐτόν, μηδαμῶς, ἔφην, ἀναστῇς: γέγονε γάρ μοι τὸ εἰωθὸς σημεῖον τὸ δαιμόνιον. καὶ ὃς ἐπέσχε.
"
41,.129c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0175%3atext%3dTheag.%3Asection%3D129c,"καὶ διαλιπὼν χρόνον αὖθις ὡρμᾶτο ἰέναι, καὶ ἔφη: εἶμι δή, Σώκρατες. αὖθις ἐγένετο ἡ φωνή: αὖθις οὖν αὐτὸν ἠνάγκασα ἐπισχεῖν. τὸ τρίτον, βουλόμενός με λαθεῖν, ἀνέστη οὐκέτι εἰπών μοι οὐδὲν ἀλλὰ λαθών, ἐπιτηρήσας ἄλλοσε τὸν νοῦν ἔχοντα: καὶ οὕτως ᾤχετο ἀπιὼν καὶ διεπράξατο ἐξ ὧν ᾔει ἀποθανούμενος. ὅθεν δὴ τοῦτο εἶπεν πρὸς τὸν ἀδελφὸν ὅπερ νῦν ὑμῖν ἐγώ, ὅτι ἴοι ἀποθανούμενος διὰ τὸ ἐμοὶ ἀπιστῆσαι. ἔτι τοίνυν περὶ τῶν ἐν Σικελίᾳ
"
42,.129d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0175%3atext%3dTheag.%3Asection%3D129d,"πολλῶν ἀκούσεσθον ἃ ἐγὼ ἔλεγον περὶ τῆς διαφθορᾶς τοῦ στρατοπέδου. καὶ τὰ μὲν παρεληλυθότα τῶν εἰδότων ἔστιν ἀκοῦσαι: πεῖραν δ᾽ ἔξεστι νυνὶ λαβεῖν τοῦ σημείου εἰ ἄρα τὶ λέγει. ἐπὶ γὰρ τῇ ἐπὶ στρατείαν ἐξορμῇ Σαννίωνος τοῦ καλοῦ ἐγένετό μοι τὸ σημεῖον, οἴχεται δὲ νῦν μετὰ Θρασύλλου στρατευσόμενος εὐθὺ Ἐφέσου καὶ Ἰωνίας. ἐγὼ οὖν οἴομαι ἐκεῖνον ἢ ἀποθανεῖσθαι ἢ ὁμοῦ τι τούτῳ γ᾽ ἐλᾶν, καὶ περί γε τῆς στρατιᾶς τῆς ἄλλης πάνυ φοβοῦμαι.
"
43,.129e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0175%3atext%3dTheag.%3Asection%3D129e,"ταῦτα δὴ πάντα εἴρηκά σοι, ὅτι ἡ δύναμις αὕτη τοῦ δαιμονίου τούτου καὶ εἰς τὰς συνουσίας τῶν μετ᾽ ἐμοῦ συνδιατριβόντων τὸ ἅπαν δύναται. πολλοῖς μὲν γὰρ ἐναντιοῦται, καὶ οὐκ ἔστι τούτοις ὠφεληθῆναι μετ᾽ ἐμοῦ διατρίβουσιν, ὥστε οὐχ οἷόν τέ μοι τούτοις συνδιατρίβειν: πολλοῖς δὲ συνεῖναι μὲν οὐ διακωλύει, ὠφελοῦνται δὲ οὐδὲν συνόντες. οἷς δ᾽ ἂν συλλάβηται τῆς συνουσίας ἡ τοῦ δαιμονίου δύναμις, οὗτοί εἰσιν ὧν καὶ σὺ ᾔσθησαι: ταχὺ γὰρ παραχρῆμα ἐπιδιδόασιν. καὶ τούτων αὖ τῶν ἐπιδιδόντων
"
44,.130a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0175%3atext%3dTheag.%3Asection%3D130a,"οἱ μὲν καὶ βέβαιον ἔχουσι καὶ παραμόνιμον τὴν  ὠφελίαν: πολλοὶ δέ, ὅσον ἂν μετ᾽ ἐμοῦ χρόνον ὦσιν, θαυμάσιον ἐπιδιδόασιν, ἐπειδὰν δέ μου ἀπόσχωνται, πάλιν οὐδὲν διαφέρουσιν ὁτουοῦν. τοῦτό ποτε ἔπαθεν Ἀριστείδης ὁ Λυσιμάχου ὑὸς τοῦ Ἀριστείδου. διατρίβων γὰρ μετ᾽ ἐμοῦ πάμπολυ ἐπεδεδώκει ἐν ὀλίγῳ χρόνῳ: ἔπειτα αὐτῷ στρατεία τις ἐγένετο καὶ ᾤχετο ἐκπλέων, ἥκων δὲ κατελάμβανε μετ᾽ ἐμοῦ διατρίβοντα Θουκυδίδην τὸν Μελησίου ὑὸν τοῦ Θουκυδίδου.
"
45,.130b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0175%3atext%3dTheag.%3Asection%3D130b,"ὁ δὲ Θουκυδίδης τῇ προτεραίᾳ μοι δι᾽ ἀπεχθείας  ἐν λόγοις τισὶν ἐγεγόνει: ἰδὼν οὖν με ὁ Ἀριστείδης, ἐπειδὴ ἠσπάσατό τε καὶ τἆλλα διελέχθη, Θουκυδίδην δέ, ἔφη, ἀκούω, ὦ Σώκρατες, σεμνύνεσθαι ἄττα πρός σε καὶ χαλεπαίνειν ὡς τὶ ὄντα. ἔστι γάρ, ἔφην ἐγώ, οὕτως. τί δέ, οὐκ οἶδεν, ἔφη, πρὶν σοὶ συγγενέσθαι οἷον ἦν τὸ ἀνδράποδον; οὐκ ἔοικέν γε, ἔφην ἐγώ, νὴ τοὺς θεούς. ἀλλὰ μὴν καὶ αὐτός γε, ἔφη, καταγελάστως
"
46,.130c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0175%3atext%3dTheag.%3Asection%3D130c,"ἔχω, ὦ Σώκρατες. τί μάλιστα; ἔφην ἐγώ. ὅτι, ἔφη, πρὶν μὲν ἐκπλεῖν, ὁτῳοῦν ἀνθρώπῳ οἷός τ᾽ ἦ διαλέγεσθαι καὶ μηδενὸς χείρων φαίνεσθαι ἐν τοῖς λόγοις, ὥστε καὶ ἐδίωκον τὰς συνουσίας τῶν χαριεστάτων ἀνθρώπων, νυνὶ δὲ τοὐναντίον φεύγω ἄν τινα καὶ αἰσθάνωμαι πεπαιδευμένον: οὕτως αἰσχύνομαι ἐπὶ τῇ ἐμαυτοῦ φαυλότητι. πότερον δέ, ἦν δ᾽ ἐγώ, ἐξαίφνης σε προύλιπεν αὕτη ἡ δύναμις ἢ κατὰ σμικρόν; κατὰ σμικρόν, ἦ δ᾽ ὅς.
"
47,.130d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0175%3atext%3dTheag.%3Asection%3D130d,"ἡνίκα δέ σοι παρεγένετο, ἦν δ᾽ ἐγώ, πότερον μαθόντι παρ᾽ ἐμοῦ τι παρεγένετο ἤ τινι ἄλλῳ τρόπῳ; ἐγώ σοι ἐρῶ, ἔφη, ὦ Σώκρατες, ἄπιστον μὲν νὴ τοὺς θεούς, ἀληθὲς δέ. ἐγὼ γὰρ ἔμαθον μὲν παρά σου οὐδὲν πώποτε, ὡς αὐτὸς οἶσθα: ἐπεδίδουν δὲ ὁπότε σοι συνείην, κἂν εἰ ἐν τῇ αὐτῇ μόνον οἰκίᾳ εἴην, μὴ ἐν τῷ αὐτῷ δὲ οἰκήματι, μᾶλλον δὲ ὁπότε ἐν τῷ αὐτῷ οἰκήματι, καὶ ἔμοιγε ἐδόκουν πολὺ μᾶλλον ὁπότε ἐν τῷ αὐτῷ οἰκήματι ὢν λέγοντός σου βλέποιμι πρὸς
"
48,.130e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0175%3atext%3dTheag.%3Asection%3D130e,"σέ, μᾶλλον ἢ ὁπότε ἄλλοσε ὁρῴην, πολὺ δὲ μάλιστα καὶ πλεῖστον ἐπεδίδουν ὁπότε παρ᾽ αὐτόν σε καθοίμην ἐχόμενός σου καὶ ἁπτόμενος: νῦν δέ, ἦ δ᾽ ὅς, πᾶσα ἐκείνη ἡ ἕξις ἐξερρύηκε.ἔστιν οὖν, ὦ Θέαγες, τοιαύτη ἡ ἡμετέρα συνουσία: ἐὰν μὲν τῷ θεῷ φίλον ᾖ, πάνυ πολὺ ἐπιδώσεις καὶ ταχύ, εἰ δὲ μή, οὔ. ὅρα οὖν μή σοι ἀσφαλέστερον ᾖ παρ᾽ ἐκείνων τινὶ παιδεύεσθαι οἳ ἐγκρατεῖς αὐτοί εἰσιν τῆς ὠφελίας ἣν ὠφελοῦσιν τοὺς ἀνθρώπους μᾶλλον ἢ παρ᾽ ἐμοῦ ὅτι ἂν τύχῃ τοῦτο πρᾶξαι.
"
49,.131a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0175%3atext%3dTheag.%3Asection%3D131a," ἐμοὶ μὲν τοίνυν δοκεῖ, ὦ Σώκρατες, ἡμᾶς οὑτωσὶ ποιῆσαι, ἀποπειραθῆναι τοῦ δαιμονίου τούτου συνόντας ἀλλήλοις. καὶ ἐὰν μὲν παρείκῃ ἡμῖν, ταῦτα βέλτιστα: εἰ δὲ μή, τότε ἤδη παραχρῆμα βουλευσόμεθα ὅτι δράσομεν, εἴτε ἄλλῳ συνεσόμεθα, εἴτε καὶ αὐτὸ τὸ θεῖον τὸ σοὶ γιγνόμενον πειρασόμεθα παραμυθεῖσθαι εὐχαῖσί τε καὶ θυσίαις καὶ ἄλλῳ ὅτῳ ἂν οἱ μάντεις ἐξηγῶνται. μηκέτι πρὸς ταῦτα ἀντείπῃς, ὦ Σώκρατες, τῷ μειρακίῳ: εὖ γὰρ λέγει Θεάγης. ἀλλ᾽ εἰ δοκεῖ χρῆναι οὕτω ποιεῖν, οὕτω ποιῶμεν."
