,section,path,text
29,.536a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D536a,"ῥαψῳδὸς καὶ ὑποκριτής, ὁ δὲ πρῶτος αὐτὸς ὁ ποιητής: ὁ δὲ θεὸς διὰ πάντων τούτων ἕλκει τὴν ψυχὴν ὅποι ἂν βούληται τῶν ἀνθρώπων, ἀνακρεμαννὺς ἐξ ἀλλήλων τὴν δύναμιν. καὶ ὥσπερ ἐκ τῆς λίθου ἐκείνης ὁρμαθὸς πάμπολυς ἐξήρτηται χορευτῶν τε καὶ διδασκάλων καὶ ὑποδιδασκάλων, ἐκ πλαγίου ἐξηρτημένων τῶν τῆς Μούσης ἐκκρεμαμένων δακτυλίων. καὶ ὁ μὲν τῶν ποιητῶν ἐξ ἄλλης Μούσης, ὁ δὲ ἐξ ἄλλης ἐξήρτηται—ὀνομάζομεν δὲ αὐτὸ κατέχεται, τὸ δέ
"
30,.536b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D536b,"ἐστι παραπλήσιον: ἔχεται γάρ—ἐκ δὲ τούτων τῶν πρώτων δακτυλίων, τῶν ποιητῶν, ἄλλοι ἐξ ἄλλου αὖ ἠρτημένοι εἰσὶ καὶ ἐνθουσιάζουσιν, οἱ μὲν ἐξ Ὀρφέως, οἱ δὲ ἐκ Μουσαίου: οἱ δὲ πολλοὶ ἐξ Ὁμήρου κατέχονταί τε καὶ ἔχονται. ὧν σύ, ὦ Ἴων, εἷς εἶ καὶ κατέχῃ ἐξ Ὁμήρου, καὶ ἐπειδὰν μέν τις ἄλλου του ποιητοῦ ᾁδῃ, καθεύδεις τε καὶ ἀπορεῖς ὅτι λέγῃς, ἐπειδὰν δὲ τούτου τοῦ ποιητοῦ φθέγξηταί τις μέλος, εὐθὺς ἐγρήγορας καὶ ὀρχεῖταί σου ἡ ψυχὴ καὶ εὐπορεῖς ὅτι
"
31,.536c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D536c,"λέγῃς: οὐ γὰρ τέχνῃ οὐδ᾽ ἐπιστήμῃ περὶ Ὁμήρου λέγεις ἃ λέγεις, ἀλλὰ θείᾳ μοίρᾳ καὶ κατοκωχῇ, ὥσπερ οἱ κορυβαντιῶντες ἐκείνου μόνου αἰσθάνονται τοῦ μέλους ὀξέως ὃ ἂν ᾖ τοῦ θεοῦ ἐξ ὅτου ἂν κατέχωνται, καὶ εἰς ἐκεῖνο τὸ μέλος καὶ σχημάτων καὶ ῥημάτων εὐποροῦσι, τῶν δὲ ἄλλων οὐ φροντίζουσιν: οὕτω καὶ σύ, ὦ Ἴων, περὶ μὲν Ὁμήρου ὅταν τις μνησθῇ, εὐπορεῖς, περὶ δὲ τῶν ἄλλων ἀπορεῖς:
"
32,.536d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D536d,"τούτου δ᾽ ἐστὶ τὸ αἴτιον, ὅ μ᾽ ἐρωτᾷς, δι᾽ ὅτι σὺ περὶ μὲν Ὁμήρου εὐπορεῖς, περὶ δὲ τῶν ἄλλων οὔ, ὅτι οὐ τέχνῃ ἀλλὰ θείᾳ μοίρᾳ Ὁμήρου δεινὸς εἶ ἐπαινέτης. σὺ μὲν εὖ λέγεις, ὦ Σώκρατες: θαυμάζοιμι μεντἂν εἰ οὕτως εὖ εἴποις, ὥστε με ἀναπεῖσαι ὡς ἐγὼ κατεχόμενος καὶ μαινόμενος Ὅμηρον ἐπαινῶ. οἶμαι δὲ οὐδ᾽ ἂν σοὶ δόξαιμι, εἴ μου ἀκούσαις λέγοντος περὶ Ὁμήρου. καὶ μὴν ἐθέλω γε ἀκοῦσαι, οὐ μέντοι πρότερον
"
33,.536e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D536e,"πρὶν ἄν μοι ἀποκρίνῃ τόδε: ὧν Ὅμηρος λέγει περὶ τίνος εὖ λέγεις; οὐ γὰρ δήπου περὶ ἁπάντων γε. εὖ ἴσθι, ὦ Σώκρατες, περὶ οὐδενὸς ὅτου οὔ. οὐ δήπου καὶ περὶ τούτων ὧν σὺ μὲν τυγχάνεις οὐκ εἰδώς, Ὅμηρος δὲ λέγει. καὶ ταῦτα ποῖά ἐστιν ἃ Ὅμηρος μὲν λέγει, ἐγὼ δὲ οὐκ οἶδα;
    "
34,.537a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D537a," οὐ καὶ περὶ τεχνῶν μέντοι λέγει πολλαχοῦ Ὅμηρος καὶ πολλά; οἷον καὶ περὶ ἡνιοχείας—ἐὰν μνησθῶ τὰ ἔπη, ἐγώ σοι φράσω. ἀλλ᾽ ἐγὼ ἐρῶ: ἐγὼ γὰρ μέμνημαι. εἰπὲ δή μοι ἃ λέγει Νέστωρ Ἀντιλόχῳ τῷ ὑεῖ, παραινῶν εὐλαβηθῆναι περὶ τὴν καμπὴν ἐν τῇ ἱπποδρομίᾳ τῇ ἐπὶ Πατρόκλῳ. κλινθῆναι δέ, φησί, καὶ αὐτὸς ἐυξέστῳ ἐνὶ δίφρῳηομ. ιλ. 23.335
"
35,.537b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D537b,"ἦκ᾽ ἐπ᾽ ἀριστερὰ τοῖιν: ἀτὰρ τὸν δεξιὸν ἵππονκένσαι ὁμοκλήσας, εἶξαί τέ οἱ ἡνία χερσίν.ἐν νύσσῃ δέ τοι ἵππος ἀριστερὸς ἐγχριμφθήτω,ὡς ἄν τοι πλήμνη γε δοάσσεται ἄκρον ἱκέσθαικύκλου ποιητοῖο: λίθου δ᾽ ἀλέασθαι ἐπαυρεῖν.
 ἀρκεῖ. ταῦτα δή, ὦ Ἴων, τὰ ἔπη εἴτε ὀρθῶς λέγει Ὅμηρος εἴτε μή, πότερος ἂν γνοίη ἄμεινον, ἰατρὸς ἢ ἡνίοχος; Ἡνίοχος δήπου. πότερον ὅτι τέχνην ταύτην ἔχει ἢ κατ᾽ ἄλλο τι; οὔκ, ἀλλ᾽ ὅτι τέχνην. οὐκοῦν ἑκάστῃ τῶν τεχνῶν ἀποδέδοταί τι ὑπὸ τοῦ θεοῦ ἔργον οἵᾳ τε εἶναι γιγνώσκειν; οὐ γάρ που ἃ κυβερνητικῇ γιγνώσκομεν, γνωσόμεθα καὶ ἰατρικῇ. οὐ δῆτα. οὐδέ γε ἃ ἰατρικῇ, ταῦτα καὶ τεκτονικῇ. 
"
36,.537d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D537d,"οὐ δῆτα. οὐκοῦν οὕτω καὶ κατὰ πασῶν τῶν τεχνῶν, ἃ τῇ ἑτέρᾳ τέχνῃ γιγνώσκομεν, οὐ γνωσόμεθα τῇ ἑτέρᾳ; τόδε δέ μοι πρότερον τούτου ἀπόκριναι: τὴν μὲν ἑτέραν φῂς εἶναί τινα τέχνην, τὴν δ᾽ ἑτέραν; ναί. ἆρα ὥσπερ ἐγὼ τεκμαιρόμενος, ὅταν ἡ μὲν ἑτέρων πραγμάτων ᾖ ἐπιστήμη, ἡ δ᾽ ἑτέρων, οὕτω καλῶ τὴν μὲν ἄλλην, τὴν δὲ ἄλλην
"
37,.537e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D537e,"τέχνην, οὕτω καὶ σύ; ναί. εἰ γάρ που τῶν αὐτῶν πραγμάτων ἐπιστήμη εἴη τις, τί ἂν τὴν μὲν ἑτέραν φαῖμεν εἶναι, τὴν δ᾽ ἑτέραν, ὁπότε γε ταὐτὰ εἴη εἰδέναι ἀπ᾽ ἀμφοτέρων; ὥσπερ ἐγώ τε γιγνώσκω ὅτι πέντε εἰσὶν οὗτοι οἱ δάκτυλοι, καὶ σύ, ὥσπερ ἐγώ, περὶ τούτων ταὐτὰ γιγνώσκεις: καὶ εἴ σε ἐγὼ ἐροίμην εἰ τῇ αὐτῇ τέχνῃ γιγνώσκομεν τῇ ἀριθμητικῇ τὰ αὐτὰ ἐγώ τε καὶ σὺ ἢ ἄλλῃ, φαίης ἂν δήπου τῇ αὐτῇ. ναί.
"
38,.538a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D538a," ὃ τοίνυν ἄρτι ἔμελλον ἐρήσεσθαί σε, νυνὶ εἰπέ, εἰ κατὰ πασῶν τῶν τεχνῶν οὕτω σοι δοκεῖ, τῇ μὲν αὐτῇ τέχνῃ τὰ αὐτὰ ἀναγκαῖον εἶναι γιγνώσκειν, τῇ δ᾽ ἑτέρᾳ μὴ τὰ αὐτά, ἀλλ᾽ εἴπερ ἄλλη ἐστίν, ἀναγκαῖον καὶ ἕτερα γιγνώσκειν. οὕτω μοι δοκεῖ, ὦ Σώκρατες. οὐκοῦν ὅστις ἂν μὴ ἔχῃ τινὰ τέχνην, ταύτης τῆς τέχνης τὰ λεγόμενα ἢ πραττόμενα καλῶς γιγνώσκειν οὐχ οἷός τ᾽ ἔσται; 
"
39,.538b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D538b,"ἀληθῆ λέγεις. πότερον οὖν περὶ τῶν ἐπῶν ὧν εἶπες, εἴτε καλῶς λέγει Ὅμηρος εἴτε μή, σὺ κάλλιον γνώσῃ ἢ ἡνίοχος; Ἡνίοχος. Ῥαψῳδὸς γάρ που εἶ ἀλλ᾽ οὐχ ἡνίοχος. ναί. ἡ δὲ ῥαψῳδικὴ τέχνη ἑτέρα ἐστὶ τῆς ἡνιοχικῆς; ναί. εἰ ἄρα ἑτέρα, περὶ ἑτέρων καὶ ἐπιστήμη πραγμάτων ἐστίν. ναί. τί δὲ δὴ ὅταν Ὅμηρος λέγῃ ὡς τετρωμένῳ τῷ Μαχάονι Ἑκαμήδη ἡ Νέστορος παλλακὴ κυκεῶνα πίνειν
    "
40,.538c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D538c,"δίδωσι; καὶ λέγει πως οὕτως—οἴνῳ πραμνείῳ, φησίν, ἐπὶ δ᾽ αἴγειον κνῆ τυρὸνκνήστι χαλκείῃ: παρὰ δὲ κρόμυον ποτῷ ὄψον:ηομ. ιλ. 11.639-40ταῦτα εἴτε ὀρθῶς λέγει Ὅμηρος εἴτε μή, πότερον ἰατρικῆς ἐστι διαγνῶναι καλῶς ἢ ῥαψῳδικῆς; Ἰατρικῆς. τί δέ, ὅταν λέγῃ Ὅμηρος—
    "
41,.538d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D538d,"ἡ δὲ μολυβδαίνῃ ἰκέλη ἐς βυσσὸν ἵκανεν,ἥ τε κατ᾽ ἀγραύλοιο βοὸς κέρας ἐμμεμαυῖαἔρχεται ὠμηστῇσι μετ᾽ ἰχθύσι πῆμα φέρουσα:ηομ. ιλ. 24.80-82ταῦτα πότερον φῶμεν ἁλιευτικῆς εἶναι τέχνης μᾶλλον κρῖναι ἢ ῥαψῳδικῆς, ἅττα λέγει καὶ εἴτε καλῶς εἴτε μή; δῆλον δή, ὦ Σώκρατες, ὅτι ἁλιευτικῆς. σκέψαι δή, σοῦ ἐρομένου, εἰ ἔροιό με: ἐπειδὴ
"
42,.538e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D538e,"τοίνυν, ὦ Σώκρατες, τούτων τῶν τεχνῶν ἐν Ὁμήρῳ εὑρίσκεις ἃ προσήκει ἑκάστῃ διακρίνειν, ἴθι μοι ἔξευρε καὶ τὰ τοῦ μάντεώς τε καὶ μαντικῆς, ποῖά ἐστιν ἃ προσήκει αὐτῷ οἵῳ τ᾽ εἶναι διαγιγνώσκειν, εἴτε εὖ εἴτε κακῶς πεποίηται — σκέψαι ὡς ῥᾳδίως τε καὶ ἀληθῆ ἐγώ σοι ἀποκρινοῦμαι. πολλαχοῦ μὲν γὰρ καὶ ἐν Ὀδυσσείᾳ λέγει, οἷον καὶ ἃ ὁ τῶν Μελαμποδιδῶν λέγει μάντις πρὸς τοὺς μνηστῆρας, Θεοκλύμενος—
"
43,.539a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D539a,"δαιμόνιοι, τί κακὸν τόδε πάσχετε; νυκτὶ μὲν ὑμέωνεἰλύαται κεφαλαί τε πρόσωπά τε νέρθε τε γυῖα,οἰμωγὴ δὲ δέδηε, δεδάκρυνται δὲ παρειαί:εἰδώλων τε πλέον πρόθυρον, πλείη δὲ καὶ αὐλὴἱεμένων ἔρεβόσδε ὑπὸ ζόφον: ἠέλιος δὲηομ. οδ. 20.351-57
"
44,.539b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D539b,"οὐρανοῦ ἐξαπόλωλε, κακὴ δ᾽ ἐπιδέδρομεν ἀχλύς: πολλαχοῦ δὲ καὶ ἐν Ἰλιάδι, οἷον καὶ ἐπὶ τειχομαχίᾳ: λέγει γὰρ καὶ ἐνταῦθα -- ὄρνις γάρ σφιν ἐπῆλθε περησέμεναι μεμαῶσιν,αἰετὸς ὑψιπέτης, ἐπ᾽ ἀριστερὰ λαὸν ἐέργων,ηομ. ιλ. 12.200-7
"
45,.539c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D539c,"φοινήεντα δράκοντα φέρων ὀνύχεσσι πέλωρον,ζῷον, ἔτ᾽ ἀσπαίροντα: καὶ οὔπω λήθετο χάρμης.κόψε γὰρ αὐτὸν ἔχοντα κατὰ στῆθος παρὰ δειρὴνἰδνωθεὶς ὀπίσω, ὁ δ᾽ ἀπὸ ἕθεν ἧκε χαμᾶζεἀλγήσας ὀδύνῃσι, μέσῳ δ᾽ ἐνὶ κάββαλ᾽ ὁμίλῳ:
"
46,.539d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D539d,"αὐτὸς δὲ κλάγξας πέτετο πνοιῇς ἀνέμοιο.  ταῦτα φήσω καὶ τὰ τοιαῦτα τῷ μάντει προσήκειν καὶ σκοπεῖν καὶ κρίνειν. ἀληθῆ γε σὺ λέγων, ὦ Σώκρατες. καὶ σύ γε, ὦ Ἴων, ἀληθῆ ταῦτα λέγεις. ἴθι δὴ καὶ σὺ ἐμοί, ὥσπερ ἐγὼ σοὶ ἐξέλεξα καὶ ἐξ Ὀδυσσείας καὶ ἐξ Ἰλιάδος ὁποῖα τοῦ μάντεώς ἐστι καὶ ὁποῖα τοῦ ἰατροῦ καὶ
"
47,.539e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D539e,"ὁποῖα τοῦ ἁλιέως, οὕτω καὶ σὺ ἐμοὶ ἔκλεξον, ἐπειδὴ καὶ ἐμπειρότερος εἶ ἐμοῦ τῶν Ὁμήρου, ὁποῖα τοῦ ῥαψῳδοῦ ἐστιν, ὦ Ἴων, καὶ τῆς τέχνης τῆς ῥαψῳδικῆς, ἃ τῷ ῥαψῳδῷ προσήκει καὶ σκοπεῖσθαι καὶ διακρίνειν παρὰ τοὺς ἄλλους ἀνθρώπους. ἐγὼ μέν φημι, ὦ Σώκρατες, ἅπαντα. οὐ σύ γε φῄς, ὦ Ἴων, ἅπαντα: ἢ οὕτως ἐπιλήσμων εἶ; καίτοι οὐκ ἂν πρέποι γε ἐπιλήσμονα εἶναι ῥαψῳδὸν ἄνδρα.
"
48,.540a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D540a," τί δὲ δὴ ἐπιλανθάνομαι; οὐ μέμνησαι ὅτι ἔφησθα τὴν ῥαψῳδικὴν τέχνην ἑτέραν εἶναι τῆς ἡνιοχικῆς; μέμνημαι. οὐκοῦν καὶ ἑτέραν οὖσαν ἕτερα γνώσεσθαι ὡμολόγεις; ναί. οὐκ ἄρα πάντα γε γνώσεται ἡ ῥαψῳδικὴ κατὰ τὸν σὸν λόγον οὐδὲ ὁ ῥαψῳδός. πλήν γε ἴσως τὰ τοιαῦτα, ὦ Σώκρατες.
"
49,.540b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D540b," τὰ τοιαῦτα δὲ λέγεις πλὴν τὰ τῶν ἄλλων τεχνῶν σχεδόν τι: ἀλλὰ ποῖα δὴ γνώσεται, ἐπειδὴ οὐχ ἅπαντα; ἃ πρέπει, οἶμαι ἔγωγε, ἀνδρὶ εἰπεῖν καὶ ὁποῖα γυναικί, καὶ ὁποῖα δούλῳ καὶ ὁποῖα ἐλευθέρῳ, καὶ ὁποῖα ἀρχομένῳ καὶ ὁποῖα ἄρχοντι. ἆρα ὁποῖα ἄρχοντι, λέγεις, ἐν θαλάττῃ χειμαζομένου πλοίου πρέπει εἰπεῖν, ὁ ῥαψῳδὸς γνώσεται κάλλιον ἢ ὁ κυβερνήτης; οὔκ, ἀλλὰ ὁ κυβερνήτης τοῦτό γε.
"
50,.540c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D540c," ἀλλ᾽ ὁποῖα ἄρχοντι κάμνοντος πρέπει εἰπεῖν, ὁ ῥαψῳδὸς γνώσεται κάλλιον ἢ ὁ ἰατρός; οὐδὲ τοῦτο. ἀλλ᾽ οἷα δούλῳ πρέπει, λέγεις; ναί. οἷον βουκόλῳ λέγεις δούλῳ ἃ πρέπει εἰπεῖν ἀγριαινουσῶν βοῶν παραμυθουμένῳ, ὁ ῥαψῳδὸς γνώσεται ἀλλ᾽ οὐχ ὁ βουκόλος; οὐ δῆτα. ἀλλ᾽ οἷα γυναικὶ πρέποντά ἐστιν εἰπεῖν ταλασιουργῷ περὶ ἐρίων
"
51,.540d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D540d,"ἐργασίας; οὔ. ἀλλ᾽ οἷα ἀνδρὶ πρέπει εἰπεῖν γνώσεται στρατηγῷ στρατιώταις παραινοῦντι; ναί, τὰ τοιαῦτα γνώσεται ὁ ῥαψῳδός. τί δέ; ἡ ῥαψῳδικὴ τέχνη στρατηγική ἐστιν; Γνοίην γοῦν ἂν ἔγωγε οἷα στρατηγὸν πρέπει εἰπεῖν. ἴσως γὰρ εἶ καὶ στρατηγικός, ὦ Ἴων. καὶ γὰρ εἰ ἐτύγχανες ἱππικὸς ὢν ἅμα καὶ κιθαριστικός, ἔγνως ἂν ἵππους
"
52,.540e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D540e,"εὖ καὶ κακῶς ἱππαζομένους: ἀλλ᾽ εἴ σ᾽ ἐγὼ ἠρόμην: ποτέρᾳ δὴ τέχνῃ, ὦ Ἴων, γιγνώσκεις τοὺς εὖ ἱππαζομένους ἵππους; ᾗ ἱππεὺς εἶ ἢ ᾗ κιθαριστής; τί ἄν μοι ἀπεκρίνω; ἧι ἱππεύς, ἔγωγ᾽ ἄν. οὐκοῦν εἰ καὶ τοὺς εὖ κιθαρίζοντας διεγίγνωσκες, ὡμολόγεις ἄν, ᾗ κιθαριστὴς εἶ, ταύτῃ διαγιγνώσκειν, ἀλλ᾽ οὐχ ᾗ ἱππεύς. ναί. ἐπειδὴ δὲ τὰ στρατιωτικὰ γιγνώσκεις, πότερον ᾗ στρατηγικὸς εἶ γιγνώσκεις ἢ ᾗ ῥαψῳδὸς ἀγαθός; οὐδὲν ἔμοιγε δοκεῖ διαφέρειν.
"
53,.541a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D541a," πῶς; οὐδὲν λέγεις διαφέρειν; μίαν λέγεις τέχνην εἶναι τὴν ῥαψῳδικὴν καὶ τὴν στρατηγικὴν ἢ δύο; μία ἔμοιγε δοκεῖ. ὅστις ἄρα ἀγαθὸς ῥαψῳδός ἐστιν, οὗτος καὶ ἀγαθὸς στρατηγὸς τυγχάνει ὤν; μάλιστα, ὦ Σώκρατες. οὐκοῦν καὶ ὅστις ἀγαθὸς στρατηγὸς τυγχάνει ὤν, ἀγαθὸς καὶ ῥαψῳδός ἐστιν. οὐκ αὖ μοι δοκεῖ τοῦτο. ἀλλ᾽ ἐκεῖνο μὴν δοκεῖ σοι, ὅστις γε ἀγαθὸς
"
54,.541b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D541b,"ῥαψῳδός, καὶ στρατηγὸς ἀγαθὸς εἶναι; πάνυ γε. οὐκοῦν σὺ τῶν Ἑλλήνων ἄριστος ῥαψῳδὸς εἶ; πολύ γε, ὦ Σώκρατες. ἦ καὶ στρατηγός, ὦ Ἴων, τῶν Ἑλλήνων ἄριστος εἶ; εὖ ἴσθι, ὦ Σώκρατες: καὶ ταῦτά γε ἐκ τῶν Ὁμήρου μαθών. τί δή ποτ᾽ οὖν πρὸς τῶν θεῶν, ὦ Ἴων, ἀμφότερα ἄριστος ὢν τῶν Ἑλλήνων, καὶ στρατηγὸς καὶ ῥαψῳδός, ῥαψῳδεῖς μὲν περιιὼν τοῖς Ἕλλησι, στρατηγεῖς δ᾽ οὔ; ἢ
"
55,.541c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D541c,"ῥαψῳδοῦ μὲν δοκεῖ σοι χρυσῷ στεφάνῳ ἐστεφανωμένου πολλὴ χρεία εἶναι τοῖς Ἕλλησι, στρατηγοῦ δὲ οὐδεμία; ἡ μὲν γὰρ ἡμετέρα, ὦ Σώκρατες, πόλις ἄρχεται ὑπὸ ὑμῶν καὶ στρατηγεῖται καὶ οὐδὲν δεῖται στρατηγοῦ, ἡ δὲ ὑμετέρα καὶ ἡ Λακεδαιμονίων οὐκ ἄν με ἕλοιτο στρατηγόν: αὐτοὶ γὰρ οἴεσθε ἱκανοὶ εἶναι. ὦ βέλτιστε Ἴων, Ἀπολλόδωρον οὐ γιγνώσκεις τὸν Κυζικηνόν; ποῖον τοῦτον; ὃν Ἀθηναῖοι πολλάκις ἑαυτῶν στρατηγὸν ᾕρηνται
"
56,.541d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D541d,"ξένον ὄντα: καὶ Φανοσθένη τὸν Ἄνδριον καὶ Ἡρακλείδην τὸν Κλαζομένιον, οὓς ἥδε ἡ πόλις ξένους ὄντας, ἐνδειξαμένους ὅτι ἄξιοι λόγου εἰσί, καὶ εἰς στρατηγίας καὶ εἰς τὰς ἄλλας ἀρχὰς ἄγει: Ἴωνα δ᾽ ἄρα τὸν Ἐφέσιον οὐχ αἱρήσεται στρατηγὸν καὶ τιμήσει, ἐὰν δοκῇ ἄξιος λόγου εἶναι; τί δέ; οὐκ Ἀθηναῖοι μέν ἐστε οἱ Ἐφέσιοι τὸ ἀρχαῖον, καὶ ἡ Ἔφεσος
"
57,.541e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D541e,"οὐδεμιᾶς ἐλάττων πόλεως; ἀλλὰ γὰρ σύ, ὦ Ἴων, εἰ μὲν ἀληθῆ λέγεις ὡς τέχνῃ καὶ ἐπιστήμῃ οἷός τε εἶ Ὅμηρον ἐπαινεῖν, ἀδικεῖς, ὅστις ἐμοὶ ὑποσχόμενος ὡς πολλὰ καὶ καλὰ περὶ Ὁμήρου ἐπίστασαι καὶ φάσκων ἐπιδείξειν, ἐξαπατᾷς με καὶ πολλοῦ δεῖς ἐπιδεῖξαι, ὅς γε οὐδὲ ἅττα ἐστὶ ταῦτα περὶ ὧν δεινὸς εἶ ἐθέλεις εἰπεῖν, πάλαι ἐμοῦ λιπαροῦντος, ἀλλὰ ἀτεχνῶς ὥσπερ ὁ Πρωτεὺς παντοδαπὸς γίγνῃ στρεφόμενος ἄνω καὶ κάτω, ἕως τελευτῶν διαφυγών με στρατηγὸς ἀνεφάνης,
"
58,.542a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D542a,"ἵνα μὴ ἐπιδείξῃς ὡς δεινὸς εἶ τὴν περὶ Ὁμήρου σοφίαν. εἰ μὲν οὖν τεχνικὸς ὤν, ὅπερ νυνδὴ ἔλεγον, περὶ Ὁμήρου ὑποσχόμενος ἐπιδείξειν ἐξαπατᾷς με, ἄδικος εἶ: εἰ δὲ μὴ τεχνικὸς εἶ, ἀλλὰ θείᾳ μοίρᾳ κατεχόμενος ἐξ Ὁμήρου μηδὲν εἰδὼς πολλὰ καὶ καλὰ λέγεις περὶ τοῦ ποιητοῦ, ὥσπερ ἐγὼ εἶπον περὶ σοῦ, οὐδὲν ἀδικεῖς. ἑλοῦ οὖν πότερα βούλει νομίζεσθαι ὑπὸ ἡμῶν ἄδικος ἀνὴρ εἶναι ἢ θεῖος.
"
59,.542b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0179%3atext%3dIon%3Asection%3D542b," πολὺ διαφέρει, ὦ Σώκρατες: πολὺ γὰρ κάλλιον τὸ θεῖον νομίζεσθαι. τοῦτο τοίνυν τὸ κάλλιον ὑπάρχει σοι παρ᾽ ἡμῖν, ὦ Ἴων, θεῖον εἶναι καὶ μὴ τεχνικὸν περὶ Ὁμήρου ἐπαινέτην."
