,section,path,text
79,.399c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D399c," ὧδε. σημαίνει τοῦτο τὸ ὄνομα ὁ ἄνθρωπος ὅτι τὰ μὲν ἄλλα θηρία ὧν ὁρᾷ οὐδὲν ἐπισκοπεῖ οὐδὲ ἀναλογίζεται οὐδὲ ἀναθρεῖ, ὁ δὲ ἄνθρωπος ἅμα ἑώρακεν—τοῦτο δ᾽ ἐστὶ τὸ ὄπωπε —καὶ ἀναθρεῖ καὶ λογίζεται τοῦτο ὃ ὄπωπεν. ἐντεῦθεν δὴ μόνον τῶν θηρίων ὀρθῶς ὁ ἄνθρωπος ἄνθρωπος ὠνομάσθη, ἀναθρῶν ἃ ὄπωπε. τί οὖν τὸ μετὰ τοῦτο; ἔρωμαί σε ὃ ἡδέως ἂν πυθοίμην; πάνυ γε.
"
80,.399d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D399d," ὥσπερ τοίνυν μοι δοκεῖ τούτοις ἑξῆς εἶναί τι χρῆμα. ψυχὴν γάρ που καὶ σῶμα καλοῦμεν τοῦ ἀνθρώπου. πῶς γὰρ οὔ; πειρώμεθα δὴ καὶ ταῦτα διελεῖν ὥσπερ τὰ ἔμπροσθεν. ψυχὴν λέγεις ἐπισκέψασθαι ὡς εἰκότως τούτου τοῦ ὀνόματος τυγχάνει, ἔπειτ᾽ αὖ τὸ σῶμα; ναί. ὡς μὲν τοίνυν ἐκ τοῦ παραχρῆμα λέγειν, οἶμαί τι τοιοῦτον νοεῖν τοὺς τὴν ψυχὴν ὀνομάσαντας, ὡς τοῦτο ἄρα, ὅταν παρῇ τῷ σώματι, αἴτιόν ἐστι τοῦ ζῆν αὐτῷ, τὴν τοῦ
"
81,.399e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D399e,"ἀναπνεῖν δύναμιν παρέχον καὶ ἀναψῦχον, ἅμα δὲ ἐκλείποντος τοῦ ἀναψύχοντος τὸ σῶμα ἀπόλλυταί τε καὶ τελευτᾷ: ὅθεν δή μοι δοκοῦσιν αὐτὸ ψυχὴν καλέσαι. εἰ δὲ βούλει —ἔχε ἠρέμα: δοκῶ γάρ μοί τι καθορᾶν πιθανώτερον τούτου
"
82,.400a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D400a,"τοῖς ἀμφὶ Εὐθύφρονα. τούτου μὲν γάρ, ὡς ἐμοὶ δοκεῖ, καταφρονήσαιεν ἂν καὶ ἡγήσαιντο φορτικὸν εἶναι: τόδε δὲ σκόπει ἐὰν ἄρα καὶ σοὶ ἀρέσῃ. λέγε μόνον. τὴν φύσιν παντὸς τοῦ σώματος, ὥστε καὶ ζῆν καὶ περιιέναι, τί σοι δοκεῖ ἔχειν τε καὶ ὀχεῖν ἄλλο ἢ ψυχή; οὐδὲν ἄλλο. τί δέ; καὶ τὴν τῶν ἄλλων ἁπάντων φύσιν οὐ πιστεύεις Ἀναξαγόρᾳ νοῦν καὶ ψυχὴν εἶναι τὴν διακοσμοῦσαν καὶ ἔχουσαν; ἔγωγε.
"
83,.400b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D400b," καλῶς ἄρα ἂν τὸ ὄνομα τοῦτο ἔχοι τῇ δυνάμει ταύτῃ ἣ φύσιν ὀχεῖ καὶ ἔχει φυσέχην ἐπονομάζειν. ἔξεστι δὲ καὶ ψυχὴν κομψευόμενον λέγειν. πάνυ μὲν οὖν, καὶ δοκεῖ γέ μοι τοῦτο ἐκείνου τεχνικώτερον εἶναι. καὶ γὰρ ἔστιν: γελοῖον μέντοι φαίνεται ὡς ἀληθῶς ὀνομαζόμενον ὡς ἐτέθη. ἀλλὰ δὴ τὸ μετὰ τοῦτο πῶς φῶμεν ἔχειν; τὸ σῶμα λέγεις; ναί. πολλαχῇ μοι δοκεῖ τοῦτό γε: ἂν μὲν καὶ σμικρόν
"
84,.400c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D400c,"τις παρακλίνῃ, καὶ πάνυ. καὶ γὰρ σῆμά τινές φασιν αὐτὸ εἶναι τῆς ψυχῆς, ὡς τεθαμμένης ἐν τῷ νῦν παρόντι: καὶ διότι αὖ τούτῳ σημαίνει ἃ ἂν σημαίνῃ ἡ ψυχή, καὶ ταύτῃ σῆμα ὀρθῶς καλεῖσθαι. δοκοῦσι μέντοι μοι μάλιστα θέσθαι οἱ ἀμφὶ Ὀρφέα τοῦτο τὸ ὄνομα, ὡς δίκην διδούσης τῆς ψυχῆς ὧν δὴ ἕνεκα δίδωσιν, τοῦτον δὲ περίβολον ἔχειν, ἵνα σῴζηται, δεσμωτηρίου εἰκόνα: εἶναι οὖν τῆς ψυχῆς τοῦτο, ὥσπερ αὐτὸ ὀνομάζεται, ἕως ἂν ἐκτείσῃ τὰ ὀφειλόμενα, τὸ σῶμα, καὶ οὐδὲν δεῖν παράγειν οὐδ᾽ ἓν γράμμα.
"
85,.400d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D400d," ταῦτα μέν μοι δοκεῖ ἱκανῶς, ὦ Σώκρατες, εἰρῆσθαι: περὶ δὲ τῶν θεῶν τῶν ὀνομάτων, οἷον καὶ περὶ τοῦ Διὸς νυνδὴ ἔλεγες, ἔχοιμεν ἄν που κατὰ τὸν αὐτὸν τρόπον ἐπισκέψασθαι κατὰ τίνα ποτὲ ὀρθότητα αὐτῶν τὰ ὀνόματα κεῖται; ναὶ μὰ Δία ἡμεῖς γε, ὦ Ἑρμόγενες, εἴπερ γε νοῦν ἔχοιμεν, ἕνα μὲν τὸν κάλλιστον τρόπον, ὅτι περὶ θεῶν οὐδὲν ἴσμεν, οὔτε περὶ αὐτῶν οὔτε περὶ τῶν ὀνομάτων, ἅττα ποτὲ ἑαυτοὺς καλοῦσιν: δῆλον γὰρ ὅτι ἐκεῖνοί γε τἀληθῆ καλοῦσι.
"
86,.400e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D400e,"δεύτερος δ᾽ αὖ τρόπος ὀρθότητος, ὥσπερ ἐν ταῖς εὐχαῖς νόμος ἐστὶν ἡμῖν εὔχεσθαι, οἵτινές τε καὶ ὁπόθεν χαίρουσιν ὀνομαζόμενοι, ταῦτα καὶ ἡμᾶς αὐτοὺς καλεῖν, ὡς ἄλλο μηδὲν
"
87,.401a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D401a,"εἰδότας: καλῶς γὰρ δὴ ἔμοιγε δοκεῖ νενομίσθαι. εἰ οὖν βούλει, σκοπῶμεν ὥσπερ προειπόντες τοῖς θεοῖς ὅτι περὶ αὐτῶν οὐδὲν ἡμεῖς σκεψόμεθα—οὐ γὰρ ἀξιοῦμεν οἷοί τ᾽ ἂν εἶναι σκοπεῖν—ἀλλὰ περὶ τῶν ἀνθρώπων, ἥν ποτέ τινα δόξαν ἔχοντες ἐτίθεντο αὐτοῖς τὰ ὀνόματα: τοῦτο γὰρ ἀνεμέσητον. ἀλλά μοι δοκεῖς, ὦ Σώκρατες, μετρίως λέγειν, καὶ οὕτω ποιῶμεν.
"
88,.401b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D401b," ἄλλο τι οὖν ἀφ᾽ Ἑστίας ἀρχώμεθα κατὰ τὸν νόμον; δίκαιον γοῦν. τί οὖν ἄν τις φαίη διανοούμενον τὸν ὀνομάσαντα Ἑστίαν ὀνομάσαι; οὐ μὰ τὸν Δία οὐδὲ τοῦτο οἶμαι ῥᾴδιον εἶναι. κινδυνεύουσι γοῦν, ὠγαθὲ Ἑρμόγενες, οἱ πρῶτοι τὰ ὀνόματα τιθέμενοι οὐ φαῦλοι εἶναι ἀλλὰ μετεωρολόγοι καὶ ἀδολέσχαι τινές. τί δή; καταφαίνεταί μοι ἡ θέσις τῶν ὀνομάτων τοιούτων
"
89,.401c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D401c,"τινῶν ἀνθρώπων, καὶ ἐάν τις τὰ ξενικὰ ὀνόματα ἀνασκοπῇ, οὐχ ἧττον ἀνευρίσκεται ὃ ἕκαστον βούλεται. οἷον καὶ ἐν τούτῳ ὃ ἡμεῖς οὐσίαν καλοῦμεν, εἰσὶν οἳ ἐσσίαν καλοῦσιν, οἳ δ᾽ αὖ ὠσίαν. πρῶτον μὲν οὖν κατὰ τὸ ἕτερον ὄνομα τούτων ἡ τῶν πραγμάτων οὐσία Ἑστία καλεῖσθαι ἔχει λόγον, καὶ ὅτι γε αὖ ἡμεῖς τὸ τῆς οὐσίας μετέχον ἔστιν φαμέν, καὶ κατὰ τοῦτο ὀρθῶς ἂν καλοῖτο Ἑστία: ἐοίκαμεν γὰρ καὶ ἡμεῖς τὸ παλαιὸν ἐσσίαν καλεῖν τὴν οὐσίαν. ἔτι δὲ καὶ κατὰ τὰς θυσίας ἄν τις
"
90,.401d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D401d,"ἐννοήσας ἡγήσαιτο οὕτω νοεῖν ταῦτα τοὺς τιθεμένους: τὸ γὰρ πρὸ πάντων θεῶν τῇ Ἑστίᾳ πρώτῃ προθύειν εἰκὸς ἐκείνους οἵτινες τὴν πάντων οὐσίαν ἐσσίαν ἐπωνόμασαν. ὅσοι δ᾽ αὖ ὠσίαν, σχεδόν τι αὖ οὗτοι καθ᾽ Ἡράκλειτον ἂν ἡγοῖντο τὰ ὄντα ἰέναι τε πάντα καὶ μένειν οὐδέν: τὸ οὖν αἴτιον καὶ τὸ ἀρχηγὸν αὐτῶν εἶναι τὸ ὠθοῦν, ὅθεν δὴ καλῶς ἔχειν αὐτὸ ὠσίαν ὠνομάσθαι. καὶ ταῦτα
"
91,.401e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D401e,"μὲν δὴ ταύτῃ ὡς παρὰ μηδὲν εἰδότων εἰρήσθω: μετὰ δ᾽ Ἑστίαν δίκαιον Ῥέαν καὶ Κρόνον ἐπισκέψασθαι. καίτοι τό γε τοῦ Κρόνου ὄνομα ἤδη διήλθομεν. ἴσως μέντοι οὐδὲν λέγω. τί δή, ὦ Σώκρατες; ὠγαθέ, ἐννενόηκά τι σμῆνος σοφίας. ποῖον δὴ τοῦτο;
"
92,.402a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D402a," γελοῖον μὲν πάνυ εἰπεῖν, οἶμαι μέντοι τινὰ πιθανότητα ἔχον. τίνα ταύτην; τὸν Ἡράκλειτόν μοι δοκῶ καθορᾶν παλαί᾽ ἄττα σοφὰ λέγοντα, ἀτεχνῶς τὰ ἐπὶ Κρόνου καὶ Ῥέας, ἃ καὶ Ὅμηρος ἔλεγεν. πῶς τοῦτο λέγεις; λέγει που Ἡράκλειτος ὅτι πάντα χωρεῖ καὶ οὐδὲν μένει, καὶ ποταμοῦ ῥοῇ ἀπεικάζων τὰ ὄντα λέγει ὡς δὶς ἐς τὸν αὐτὸν ποταμὸν οὐκ ἂν ἐμβαίης. ἔστι ταῦτα.
"
93,.402b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D402b," τί οὖν; δοκεῖ σοι ἀλλοιότερον Ἡρακλείτου νοεῖν ὁ τιθέμενος τοῖς τῶν ἄλλων θεῶν προγόνοις Ῥέαν τε καὶ Κρόνον; ἆρα οἴει ἀπὸ τοῦ αὐτομάτου αὐτὸν ἀμφοτέροις ῥευμάτων ὀνόματα θέσθαι; ὥσπερ αὖ Ὅμηρος Ὠκεανόν τε θεῶν γένεσίν φησιν καὶ μητέρα Τηθύν: οἶμαι δὲ καὶ Ἡσίοδος. λέγει δέ που καὶ Ὀρφεὺς ὅτιὨκεανὸς πρῶτος καλλίρροος ἦρξε γάμοιο,
"
94,.402c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D402c,"ὅς ῥα κασιγνήτην ὁμομήτορα Τηθὺν ὄπυιεν.ορπηευς φρ.ταῦτ᾽ οὖν σκόπει ὅτι καὶ ἀλλήλοις συμφωνεῖ καὶ πρὸς τὰ τοῦ Ἡρακλείτου πάντα τείνει. φαίνῃ τί μοι λέγειν, ὦ Σώκρατες: τὸ μέντοι τῆς Τηθύος οὐκ ἐννοῶ ὄνομα τί βούλεται. ἀλλὰ μὴν τοῦτό γε ὀλίγου αὐτὸ λέγει ὅτι πηγῆς ὄνομα ἐπικεκρυμμένον ἐστίν. τὸ γὰρ διαττώμενον καὶ
"
95,.402d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D402d,"τὸ ἠθούμενον πηγῆς ἀπείκασμά ἐστιν: ἐκ δὲ τούτων ἀμφοτέρων τῶν ὀνομάτων ἡ Τηθὺς τὸ ὄνομα σύγκειται. τοῦτο μέν, ὦ Σώκρατες, κομψόν. τί δ᾽ οὐ μέλλει; ἀλλὰ τί τὸ μετὰ τοῦτο; τὸν μὲν Δία εἴπομεν. ναί. τοὺς ἀδελφοὺς δὴ αὐτοῦ λέγωμεν, τόν τε Ποσειδῶ καὶ τὸν Πλούτωνα καὶ τὸ ἕτερον ὄνομα ὃ ὀνομάζουσιν αὐτόν. πάνυ γε. τὸ μὲν τοίνυν τοῦ Ποσειδῶνός μοι φαίνεται ὠνομάσθαι
"
96,.402e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D402e,"τοῦ πρώτου ὀνομάσαντος, ὅτι αὐτὸν βαδίζοντα ἐπέσχεν ἡ τῆς θαλάττης φύσις καὶ οὐκέτι εἴασεν προελθεῖν, ἀλλ᾽ ὥσπερ δεσμὸς τῶν ποδῶν αὐτῷ ἐγένετο. τὸν οὖν ἄρχοντα τῆς δυνάμεως ταύτης θεὸν ὠνόμασεν Ποσειδῶνα, ὡς ποσίδεσμον ὄντα: τὸ δὲ Ε ἔγκειται ἴσως εὐπρεπείας ἕνεκα. τάχα δὲ οὐκ ἂν τοῦτο λέγοι, ἀλλ᾽ ἀντὶ τοῦ σῖγμα
"
97,.403a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D403a,"δύο λάβδα τὸ πρῶτον ἐλέγετο, ὡς πολλὰ εἰδότος τοῦ θεοῦ. ἴσως δὲ ἀπὸ τοῦ σείειν ὁ σείων ὠνόμασται: πρόσκειται δὲ τὸ πεῖ καὶ τὸ δέλτα. τὸ δὲ Πλούτωνος, τοῦτο μὲν κατὰ τὴν τοῦ πλούτου δόσιν, ὅτι ἐκ τῆς γῆς κάτωθεν ἀνίεται ὁ πλοῦτος, ἐπωνομάσθη: ὁ δὲ Ἅιδης, οἱ πολλοὶ μέν μοι δοκοῦσιν ὑπολαμβάνειν τὸ ἀιδὲς προσειρῆσθαι τῷ ὀνόματι τούτῳ, καὶ φοβούμενοι τὸ ὄνομα Πλούτωνα καλοῦσιν αὐτόν.
"
98,.403b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D403b," σοὶ δὲ πῶς φαίνεται, ὦ Σώκρατες; πολλαχῇ ἔμοιγε δοκοῦσιν ἅνθρωποι διημαρτηκέναι περὶ τούτου τοῦ θεοῦ τῆς δυνάμεως καὶ φοβεῖσθαι αὐτὸν οὐκ ἄξιον ὄν. ὅτι τε γάρ, ἐπειδὰν ἅπαξ τις ἡμῶν ἀποθάνῃ, ἀεὶ ἐκεῖ ἐστιν, φοβοῦνται, καὶ ὅτι ἡ ψυχὴ γυμνὴ τοῦ σώματος παρ᾽ ἐκεῖνον ἀπέρχεται, καὶ τοῦτο πεφόβηνται: τὰ δ᾽ ἐμοὶ δοκεῖ πάντα ἐς ταὐτόν τι συντείνειν, καὶ ἡ ἀρχὴ τοῦ θεοῦ καὶ τὸ ὄνομα. πῶς δή;
"
99,.403c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D403c," ἐγώ σοι ἐρῶ ἅ γέ μοι φαίνεται. εἰπὲ γάρ μοι, δεσμὸς ζῴῳ ὁτῳοῦν ὥστε μένειν ὁπουοῦν, πότερος ἰσχυρότερός ἐστιν, ἀνάγκη ἢ ἐπιθυμία; πολὺ διαφέρει, ὦ Σώκρατες, ἡ ἐπιθυμία. οἴει οὖν τὸν Ἅιδην οὐκ ἂν πολλοὺς ἐκφεύγειν, εἰ μὴ τῷ ἰσχυροτάτῳ δεσμῷ ἔδει τοὺς ἐκεῖσε ἰόντας; δῆλα δή. ἐπιθυμίᾳ ἄρα τινὶ αὐτούς, ὡς ἔοικε, δεῖ, εἴπερ τῷ μεγίστῳ δεσμῷ δεῖ, καὶ οὐκ ἀνάγκῃ. φαίνεται. οὐκοῦν ἐπιθυμίαι αὖ πολλαί εἰσιν; ναί.
"
100,.403d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D403d," τῇ μεγίστῃ ἄρα ἐπιθυμίᾳ τῶν ἐπιθυμιῶν δεῖ αὐτούς, εἴπερ μέλλει τῷ μεγίστῳ δεσμῷ κατέχειν. ναί. ἔστιν οὖν τις μείζων ἐπιθυμία ἢ ὅταν τίς τῳ συνὼν οἴηται δι᾽ ἐκεῖνον ἔσεσθαι ἀμείνων ἀνήρ; μὰ Δί᾽ οὐδ᾽ ὁπωστιοῦν, ὦ Σώκρατες. διὰ ταῦτα ἄρα φῶμεν, ὦ Ἑρμόγενες, οὐδένα δεῦρο ἐθελῆσαι ἀπελθεῖν τῶν ἐκεῖθεν, οὐδὲ αὐτὰς τὰς Σειρῆνας,
"
101,.403e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D403e,"ἀλλὰ κατακεκηλῆσθαι ἐκείνας τε καὶ τοὺς ἄλλους πάντας: οὕτω καλούς τινας, ὡς ἔοικεν, ἐπίσταται λόγους λέγειν ὁ Ἅιδης, καὶ ἔστιν, ὥς γ᾽ ἐκ τοῦ λόγου τούτου, ὁ θεὸς οὗτος τέλεος σοφιστής τε καὶ μέγας εὐεργέτης τῶν παρ᾽ αὐτῷ, ὅς γε καὶ τοῖς ἐνθάδε τοσαῦτα ἀγαθὰ ἀνίησιν: οὕτω πολλὰ αὐτῷ τὰ περιόντα ἐκεῖ ἐστιν, καὶ τὸν Πλούτωνα ἀπὸ τούτου ἔσχε τὸ ὄνομα. καὶ τὸ αὖ μὴ ἐθέλειν συνεῖναι τοῖς ἀνθρώποις ἔχουσι τὰ σώματα, ἀλλὰ τότε συγγίγνεσθαι,
"
102,.404a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D404a,"ἐπειδὰν ἡ ψυχὴ καθαρὰ ᾖ πάντων τῶν περὶ τὸ σῶμα κακῶν καὶ ἐπιθυμιῶν, οὐ φιλοσόφου δοκεῖ σοι εἶναι καὶ εὖ ἐντεθυμημένου ὅτι οὕτω μὲν ἂν κατέχοι αὐτοὺς δήσας τῇ περὶ ἀρετὴν ἐπιθυμίᾳ, ἔχοντας δὲ τὴν τοῦ σώματος πτοίησιν καὶ μανίαν οὐδ᾽ ἂν ὁ Κρόνος δύναιτο ὁ πατὴρ συγκατέχειν αὑτῷ ἐν τοῖς δεσμοῖς δήσας τοῖς αὐτοῦ λεγομένοις; κινδυνεύεις τὶ λέγειν, ὦ Σώκρατες.
"
103,.404b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D404b," καὶ τό γε ὄνομα ὁ Ἅιδης, ὦ Ἑρμόγενες, πολλοῦ δεῖ ἀπὸ τοῦ ἀιδοῦς ἐπωνομάσθαι, ἀλλὰ πολὺ μᾶλλον ἀπὸ τοῦ πάντα τὰ καλὰ εἰδέναι, ἀπὸ τούτου ὑπὸ τοῦ νομοθέτου Ἅιδης ἐκλήθη. εἶεν: τί δὲ Δήμητρά τε καὶ Ἥραν καὶ Ἀπόλλω καὶ Ἀθηνᾶν καὶ Ἥφαιστον καὶ Ἄρη καὶ τοὺς ἄλλους θεούς, πῶς λέγομεν; Δημήτηρ μὲν φαίνεται κατὰ τὴν δόσιν τῆς ἐδωδῆς διδοῦσα ὡς μήτηρ Δημήτηρ κεκλῆσθαι, Ἥρα δὲ ἐρατή
"
104,.404c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D404c,"τις, ὥσπερ οὖν καὶ λέγεται ὁ Ζεὺς αὐτῆς ἐρασθεὶς ἔχειν. ἴσως δὲ μετεωρολογῶν ὁ νομοθέτης τὸν ἀέρα Ἥραν ὠνόμασεν ἐπικρυπτόμενος, θεὶς τὴν ἀρχὴν ἐπὶ τελευτήν: γνοίης δ᾽ ἄν, εἰ πολλάκις λέγοις τὸ τῆς Ἥρας ὄνομα. Φερρέφαττα δέ: πολλοὶ μὲν καὶ τοῦτο φοβοῦνται τὸ ὄνομα καὶ τὸν Ἀπόλλω, ὑπὸ ἀπειρίας, ὡς ἔοικεν, ὀνομάτων ὀρθότητος. καὶ γὰρ μεταβάλλοντες σκοποῦνται τὴν Φερσεφόνην, καὶ δεινὸν αὐτοῖς φαίνεται: τὸ δὲ μηνύει
"
105,.404d,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D404d,"σοφὴν εἶναι τὴν θεόν. ἅτε γὰρ φερομένων τῶν πραγμάτων τὸ ἐφαπτόμενον καὶ ἐπαφῶν καὶ δυνάμενον ἐπακολουθεῖν σοφία ἂν εἴη. Φερέπαφα οὖν διὰ τὴν σοφίαν καὶ τὴν ἐπαφὴν τοῦ φερομένου ἡ θεὸς ἂν ὀρθῶς καλοῖτο, ἢ τοιοῦτόν τι—δι᾽ ὅπερ καὶ σύνεστιν αὐτῇ ὁ Ἅιδης σοφὸς ὤν, διότι τοιαύτη ἐστίν—νῦν δὲ αὐτῆς ἐκκλίνουσι τὸ ὄνομα εὐστομίαν περὶ πλείονος ποιούμενοι τῆς ἀληθείας, ὥστε Φερρέφατταν αὐτὴν καλεῖν. ταὐτὸν δὲ καὶ περὶ τὸν
"
106,.404e,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D404e,"Ἀπόλλω, ὅπερ λέγω, πολλοὶ πεφόβηνται περὶ τὸ ὄνομα τοῦ θεοῦ, ὥς τι δεινὸν μηνύοντος: ἢ οὐκ ᾔσθησαι; πάνυ μὲν οὖν, καὶ ἀληθῆ λέγεις. τὸ δέ γ᾽ ἐστίν, ὡς ἐμοὶ δοκεῖ, κάλλιστα κείμενον πρὸς τὴν δύναμιν τοῦ θεοῦ. πῶς δή; ἐγὼ πειράσομαι φράσαι ὅ γέ μοι φαίνεται: οὐ γὰρ
"
107,.405a,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D405a,"ἔστιν ὅτι ἂν μᾶλλον ὄνομα ἥρμοσεν ἓν ὂν τέτταρσι δυνάμεσι ταῖς τοῦ θεοῦ, ὥστε πασῶν ἐφάπτεσθαι καὶ δηλοῦν τρόπον τινὰ μουσικήν τε καὶ μαντικὴν καὶ ἰατρικὴν καὶ τοξικήν. λέγε δή: ἄτοπον γάρ τί μοι λέγεις τὸ ὄνομα εἶναι. εὐάρμοστον μὲν οὖν, ἅτε μουσικοῦ ὄντος τοῦ θεοῦ. πρῶτον μὲν γὰρ ἡ κάθαρσις καὶ οἱ καθαρμοὶ καὶ κατὰ τὴν ἰατρικὴν καὶ κατὰ τὴν μαντικὴν καὶ αἱ τοῖς ἰατρικοῖς
"
108,.405b,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D405b,"φαρμάκοις καὶ αἱ τοῖς μαντικοῖς περιθειώσεις τε καὶ τὰ λουτρὰ τὰ ἐν τοῖς τοιούτοις καὶ αἱ περιρράνσεις, πάντα ἕν τι ταῦτα δύναιτ᾽ ἄν, καθαρὸν παρέχειν τὸν ἄνθρωπον καὶ κατὰ τὸ σῶμα καὶ κατὰ τὴν ψυχήν: ἢ οὔ; πάνυ μὲν οὖν. οὐκοῦν ὁ καθαίρων θεὸς καὶ ὁ ἀπολούων τε καὶ ἀπολύων τῶν τοιούτων κακῶν οὗτος ἂν εἴη; πάνυ μὲν οὖν. κατὰ μὲν τοίνυν τὰς ἀπολύσεις τε καὶ ἀπολούσεις,
"
109,.405c,https://www.perseus.tufts.edu/hopper/xmlchunk?doc=Perseus%3atext%3a1999.01.0171%3atext%3dCrat.%3Asection%3D405c,"ὡς ἰατρὸς ὢν τῶν τοιούτων, Ἀπολούων ἂν ὀρθῶς καλοῖτο: κατὰ δὲ τὴν μαντικὴν καὶ τὸ ἀληθές τε καὶ τὸ ἁπλοῦν— ταὐτὸν γάρ ἐστιν—ὥσπερ οὖν οἱ Θετταλοὶ καλοῦσιν αὐτόν, ὀρθότατ᾽ ἂν καλοῖτο: Ἄπλουν γάρ φασι πάντες Θετταλοὶ τοῦτον τὸν θεόν. διὰ δὲ τὸ ἀεὶ βολῶν ἐγκρατὴς εἶναι τοξικῇ Ἀειβάλλων ἐστίν. κατὰ δὲ τὴν μουσικὴν δεῖ ὑπολαβεῖν ὥσπερ τὸν ἀκόλουθόν τε καὶ τὴν ἄκοιτιν ὅτι τὸ ἄλφα σημαίνει πολλαχοῦ τὸ ὁμοῦ, καὶ ἐνταῦθα τὴν ὁμοῦ πόλησιν καὶ περὶ τὸν οὐρανόν, οὓς δὴ πόλους καλοῦσιν, καὶ τὴν περὶ
"
